system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,capacidad_instalada_kw,eficiencia,eficiencia_predicha,ac_power_predicha
1239,2020-04-16 17:00:00,15.0,223.00725,3.7384739213000033,-0.9659258262890684,-0.2588190451025206,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,251.30730756185415,4661.750555272394
1239,2020-04-16 18:00:00,20.0,120.55725,2.1341682374000017,-1.0,-1.8369701987210294e-16,0.9648061359537646,-0.2629622026565145,18.55,1.0781671159029649,168.08787665168506,3118.0301118887583
1239,2020-04-17 06:00:00,15.0,83.01125,-3.902915578899997,1.0,6.123233995736766e-17,0.9601498736716018,-0.2794856348516094,18.55,0.8086253369272237,155.82796271742944,2890.6087084083165
1239,2020-04-17 07:00:00,20.0,251.063,-1.927220976399998,0.9659258262890684,-0.2588190451025206,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,253.92481668603529,4710.305349525955
1239,2020-04-17 08:00:00,20.0,423.58725,0.4338903236000018,0.8660254037844387,-0.4999999999999998,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,338.20733373810236,6273.746040841799
1239,2020-04-17 09:00:00,15.0,593.92975,2.7808349558000014,0.7071067811865476,-0.7071067811865475,0.9601498736716018,-0.2794856348516094,18.55,0.8086253369272237,412.9815395985939,7660.807559553917
1239,2020-04-17 10:00:00,20.0,618.3422499999999,4.3952795294000016,0.4999999999999999,-0.8660254037844387,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,429.4273279827978,7965.876934080899
1239,2020-04-17 11:00:00,20.0,339.463,3.890418377900004,0.258819045102521,-0.9659258262890682,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,328.4651275068131,6093.028115251383
1239,2020-04-17 12:00:00,15.0,633.09025,3.185973877100002,1.2246467991473532e-16,-1.0,0.9601498736716018,-0.2794856348516094,18.55,0.8086253369272237,504.9520148575257,9366.859875607102
1239,2020-04-17 13:00:00,15.0,644.4565,3.558612795800004,-0.2588190451025208,-0.9659258262890684,0.9601498736716018,-0.2794856348516094,18.55,0.8086253369272237,524.9622363572622,9738.049484427214
1239,2020-04-17 14:00:00,20.0,305.51675,3.3715294475000013,-0.4999999999999997,-0.8660254037844388,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,346.80763557713277,6433.281639955813
1239,2020-04-17 15:00:00,20.0,452.625,3.5122239032000024,-0.7071067811865471,-0.7071067811865479,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,430.9911034180061,7994.884968404013
1239,2020-04-17 16:00:00,15.0,373.56225,3.464307232700003,-0.8660254037844385,-0.5000000000000004,0.9601498736716018,-0.2794856348516094,18.55,0.8086253369272237,374.1498383122223,6940.479500691724
1239,2020-04-17 17:00:00,20.0,104.195,2.4251404829000016,-0.9659258262890684,-0.2588190451025206,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,195.4135220163605,3624.9208334034874
1239,2020-04-17 18:00:00,20.0,95.68675,1.983612669800003,-1.0,-1.8369701987210294e-16,0.9601498736716018,-0.2794856348516094,18.55,1.0781671159029649,157.63333601126266,2924.0983830089226
1239,2020-04-18 06:00:00,20.0,94.07225,-6.355554664,1.0,6.123233995736766e-17,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,188.73478550028165,3501.030271030225
1239,2020-04-18 07:00:00,5.0,265.615,-1.786526520699998,0.9659258262890684,-0.2588190451025206,0.9552106508146316,-0.2959267013472892,18.55,0.2695417789757412,263.61113816823104,4889.986613020686
1239,2020-04-18 08:00:00,10.0,435.36800000000005,1.859001548720001,0.8660254037844387,-0.4999999999999998,0.9552106508146316,-0.2959267013472892,18.55,0.5390835579514824,330.4359490686215,6129.5868552229285
1239,2020-04-18 09:00:00,15.0,593.3625,4.5837517667000025,0.7071067811865476,-0.7071067811865475,0.9552106508146316,-0.2959267013472892,18.55,0.8086253369272237,392.63556760875133,7283.389779142338
1239,2020-04-18 10:00:00,10.0,814.55925,6.476668584800002,0.4999999999999999,-0.8660254037844387,0.9552106508146316,-0.2959267013472892,18.55,0.5390835579514824,489.7937586747731,9085.674223417042
1239,2020-04-18 11:00:00,15.0,493.6835,5.690418521900004,0.258819045102521,-0.9659258262890682,0.9552106508146316,-0.2959267013472892,18.55,0.8086253369272237,382.7073763138644,7099.221830622185
1239,2020-04-18 12:00:00,20.0,922.965,6.081390775400003,1.2246467991473532e-16,-1.0,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,610.735402773376,11329.141721446125
1239,2020-04-18 13:00:00,20.0,852.2359999999999,6.181251894500002,-0.2588190451025208,-0.9659258262890684,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,599.7262468905626,11124.921879819936
1239,2020-04-18 14:00:00,20.0,769.98825,9.599863279100004,-0.4999999999999997,-0.8660254037844388,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,519.2927356012298,9632.880245402812
1239,2020-04-18 15:00:00,20.0,652.0705,9.4577799344,-0.7071067811865471,-0.7071067811865479,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,467.13517876322425,8665.35756605781
1239,2020-04-18 16:00:00,10.0,481.18275,9.0612521249,-0.8660254037844385,-0.5000000000000004,0.9552106508146316,-0.2959267013472892,18.55,0.5390835579514824,372.5750142962728,6911.266515195861
1239,2020-04-18 17:00:00,20.0,304.70975,8.285002062800004,-0.9659258262890684,-0.2588190451025206,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,261.26284371141554,4846.425750846758
1239,2020-04-18 18:00:00,20.0,132.0854,6.930446398880003,-1.0,-1.8369701987210294e-16,0.9552106508146316,-0.2959267013472892,18.55,1.0781671159029649,140.77556446089653,2611.386720749631
1239,2020-04-19 06:00:00,20.0,99.67925,-4.918193437899999,1.0,6.123233995736766e-17,0.949989922994501,-0.3122805568857947,18.55,1.0781671159029649,181.97616817206432,3375.6579195917934
1239,2020-04-19 07:00:00,5.0,265.4185,-0.2186097285999984,0.9659258262890684,-0.2588190451025206,0.949989922994501,-0.3122805568857947,18.55,0.2695417789757412,251.2550791654416,4660.7817185189415
1239,2020-04-19 08:00:00,10.0,430.63425,3.6541683590000016,0.8660254037844387,-0.4999999999999998,0.949989922994501,-0.3122805568857947,18.55,0.5390835579514824,311.42138176781253,5776.866631792923
1239,2020-04-19 09:00:00,15.0,586.2940000000001,6.746668606400003,0.7071067811865476,-0.7071067811865475,0.949989922994501,-0.3122805568857947,18.55,0.8086253369272237,365.19818633785786,6774.426356567264
1239,2020-04-19 10:00:00,15.0,707.7245000000001,9.8276410751,0.4999999999999999,-0.8660254037844387,0.949989922994501,-0.3122805568857947,18.55,0.8086253369272237,398.7850273374048,7397.462257108859
