measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2010-10-31 10:47:00,8.0165,978.96,124.24,14.003,13.395,14.999,4.644,225.26,1046.1,-99999.0,38.668,39.048,41.385,1034.2,10
2010-10-31 10:48:00,8.0412,981.02,124.26,13.947,13.396,15.02,4.5908,226.71,1040.7,-99999.0,38.873,39.203,42.192,1036.5,10
2010-10-31 10:49:00,8.0546,983.84,124.31,13.963,13.395,15.048,4.6657,224.79,1048.7,-99999.0,38.241,39.323,42.368,1040.1,10
2010-10-31 10:50:00,8.0568,984.29,124.26,14.053,13.397,15.071,4.6369,224.44,1040.7,-99999.0,38.472,39.383,42.536,1040.6,10
2010-10-31 10:51:00,8.0829,986.94,124.19,14.192,13.391,15.093,4.597,228.41,1049.9,-99999.0,37.101,38.967,42.394,1042.3,10
2010-10-31 10:52:00,8.1217,991.34,124.06,14.125,13.393,15.107,4.6506,226.03,1051.1,-99999.0,38.092,39.395,42.613,1044.6,10
2010-10-31 10:53:00,8.0806,984.69,124.1,14.088,13.39,15.129,4.6152,227.11,1048.1,-99999.0,38.937,40.65,42.88,1042.7,10
2010-10-31 10:54:00,8.034599999999998,981.41,124.1,14.028,13.39,15.16,4.6486,224.4,1043.1,-99999.0,38.974,40.623,43.494,1040.7,10
2010-10-31 10:55:00,8.048899999999998,978.87,124.14,14.263,13.388,15.182,4.6431,225.74,1048.1,-99999.0,38.39,40.259,43.573,1040.1,10
2010-10-31 10:56:00,7.9922,984.46,125.42,14.588,13.388,15.201,4.6343,226.14,1047.9,-99999.0,37.371,39.743,43.128,1042.1,10
2010-10-31 10:57:00,8.028499999999998,989.94,125.51,14.541,13.388,15.228,4.5971,228.3,1049.4,-99999.0,37.308,39.616,43.26,1047.9,10
2010-10-31 10:58:00,8.0408,991.92,125.43,14.511,13.385,15.256,4.6977,224.99,1056.9,-99999.0,38.12,40.451,43.287,1049.6,10
2010-10-31 10:59:00,8.0198,987.31,125.48,14.479,13.384,15.269,4.6371,226.56,1050.6,-99999.0,38.204,40.696,44.037,1048.0,10
2010-10-31 11:00:00,8.0191,988.8,125.47,14.526,13.383,15.298,4.6418,225.83,1048.1,-99999.0,37.606,40.467,43.984,1047.5,10
2010-10-31 11:01:00,8.030599999999998,986.96,125.5,14.606,13.378,15.325,4.7312,222.84,1054.2,-99999.0,37.022,40.226,43.899,1049.2,10
2010-10-31 11:02:00,8.0586,993.13,125.56,14.62,13.378,15.352,4.7321,223.67,1058.4,-99999.0,37.078,40.363,43.899,1051.8,10
2010-10-31 11:03:00,8.0381,989.54,125.48,14.485,13.377,15.378,4.7613,220.89,1051.7,-99999.0,38.319,40.818,43.805,1051.5,10
2010-10-31 11:04:00,8.0135,986.38,125.51,14.36,13.376,15.41,4.6577,225.44,1049.9,-99999.0,39.543,41.61,44.741,1051.1,10
2010-10-31 11:05:00,8.0126,984.65,125.38,14.165,13.374,15.433,4.6284,227.08,1051.0,-99999.0,39.671,41.498,44.679,1050.5,10
2010-10-31 11:06:00,7.9663,981.03,125.41,14.094,13.373,15.461,4.551,229.53,1044.6,-99999.0,39.526,42.447,45.381,1049.4,10
2010-10-31 11:07:00,7.9404,977.17,125.38,14.164,13.374,15.49,4.6399,223.21,1035.5,-99999.0,40.894,43.453,45.878,1048.5,10
2010-10-31 11:08:00,7.914799999999999,974.23,125.41,14.346,13.372,15.521,4.6674,221.03,1031.6,-99999.0,41.9,44.005,46.241,1048.1,10
2010-10-31 11:09:00,7.9082,972.02,125.38,14.705,13.37,15.547,4.6734,220.22,1029.1,-99999.0,40.354,43.049,46.218,1046.4,10
2010-10-31 11:10:00,7.9337,974.81,125.42,14.634,13.37,15.579,4.7522,217.14,1031.8,-99999.0,39.843,42.786,46.169,1049.4,10
2010-10-31 11:11:00,7.951399999999999,979.43,125.38,14.584,13.368,15.608,4.6509,222.76,1036.0,-99999.0,40.988,43.868,46.531,1052.0,10
2010-10-31 11:12:00,7.9683,978.61,125.39,14.73,13.367,15.63,4.6794,222.02,1038.9,-99999.0,40.034,42.992,46.299,1053.4,10
2010-10-31 11:13:00,7.9587,978.27,125.44,14.772,13.367,15.664,4.742,219.64,1041.5,-99999.0,39.832,42.941,46.13,1052.9,10
2010-10-31 11:14:00,7.9751,979.84,125.42,14.792,13.365,15.695,4.6867,221.56,1038.2,-99999.0,40.146,42.8,46.078,1054.9,10
2010-10-31 11:15:00,7.9855,981.28,125.31,14.747,13.364,15.726,4.611,225.56,1040.0,-99999.0,40.832,43.24,46.57,1057.1,10
2010-10-31 11:16:00,7.967399999999999,977.6400000000002,125.43,14.665,13.363,15.76,4.5877,226.15,1037.5,-99999.0,41.438,43.583,46.467,1059.1,10
2010-10-31 11:17:00,7.9572,979.01,125.45,14.893,13.364,15.799,4.5992,225.76,1038.2,-99999.0,40.808,43.359,46.884,1059.2,10
2010-10-31 11:18:00,7.9542,980.99,125.42,14.942,13.361,15.821,4.5973,225.67,1037.4,-99999.0,41.26,43.924,46.778,1058.3,10
2010-10-31 11:19:00,7.9337,976.43,125.44,14.944,13.361,15.857,4.6159,226.44,1045.1,-99999.0,40.931,44.126,46.856,1055.5,10
2010-10-31 11:20:00,7.9432,973.95,125.4,15.075,13.358,15.892,4.7074,222.39,1046.7,-99999.0,40.261,43.589,46.747,1054.5,10
2010-10-31 11:21:00,7.9698,979.37,125.4,14.932,13.358,15.923,4.7219,222.27,1049.3,-99999.0,39.69,42.607,46.167,1055.8,10
2010-10-31 11:22:00,8.0141,985.77,125.37,14.832,13.355,15.961,4.723,223.6,1056.0,-99999.0,38.272,41.785,45.873,1057.7,10
2010-10-31 11:23:00,8.0545,986.11,125.31,14.68,13.355,15.985,4.7257,222.21,1050.1,-99999.0,37.814,41.931,45.631,1057.3,10
2010-10-31 11:24:00,8.0545,990.03,125.3,14.663,13.354,16.022,4.6869,223.97,1049.7,-99999.0,37.409,41.657,45.569,1057.7,10
2010-10-31 11:25:00,8.0736,990.18,125.27,14.709,13.353,16.058,4.7717,220.6,1052.6,-99999.0,37.841,41.875,45.535,1059.8,10
2010-10-31 11:26:00,8.07,995.83,125.24,14.841,13.353,16.091,4.7372,223.42,1058.2,-99999.0,37.663,42.141,45.619,1062.0,10
2010-10-31 11:27:00,8.1037,995.05,125.27,14.822,13.35,16.132,4.6757,227.78,1065.0,-99999.0,36.621,41.139,45.366,1063.0,10
2010-10-31 11:28:00,8.112999999999998,999.09,125.31,14.626,13.349,16.159,4.7798,221.85,1060.4,-99999.0,36.808,41.093,45.229,1062.8,10
2010-10-31 11:29:00,8.110799999999998,996.46,125.3,14.427,13.35,16.198,4.7544,223.91,1064.5,-99999.0,36.941,41.496,45.274,1062.9,10
2010-10-31 11:30:00,8.0949,995.78,125.31,14.52,13.347,16.235,4.773,221.57,1057.5,-99999.0,38.259,42.189,45.96,1064.2,10
2010-10-31 11:31:00,8.0714,990.88,125.26,14.609,13.349,16.267,4.7626,222.69,1060.5,-99999.0,39.331,43.293,46.265,1063.7,10
2010-10-31 11:32:00,8.0525,989.0,125.26,14.76,13.345,16.307,4.7358,223.01,1056.1,-99999.0,40.114,43.547,46.366,1064.4,10
2010-10-31 11:33:00,8.0533,987.83,125.26,14.722,13.343,16.342,4.7095,223.98,1054.8,-99999.0,40.335,43.345,45.587,1064.7,10
2010-10-31 11:34:00,8.0716,992.04,125.21,14.715,13.343,16.367,4.7328,223.03,1055.5,-99999.0,39.329,42.497,43.934,1067.2,10
2010-10-31 11:35:00,8.0845,995.27,125.2,14.419,13.343,16.408,4.6956,226.84,1065.1,-99999.0,40.288,42.839,44.393,1068.5,10
2010-10-31 11:36:00,8.0607,991.71,125.19,14.342,13.342,16.436,4.6778,225.17,1053.2,-99999.0,41.684,43.903,45.803,1068.8,10
2010-10-31 11:37:00,8.0426,988.49,125.21,14.537,13.342,16.478,4.66,225.97,1053.0,-99999.0,41.921,43.498,45.827,1068.2,10
2010-10-31 11:38:00,8.032199999999998,988.38,125.19,14.67,13.342,16.515,4.6445,226.44,1051.6,-99999.0,42.038,43.832,45.422,1067.2,10
2010-10-31 11:39:00,8.0393,990.62,125.27,15.108,13.339,16.542,4.6904,225.01,1055.3,-99999.0,39.5,42.023,45.107,1065.2,10
2010-10-31 11:40:00,8.0798,993.74,125.22,15.311,13.339,16.574,4.6784,226.12,1057.8,-99999.0,37.836,41.309,44.567,1063.7,10
2010-10-31 11:41:00,8.1211,998.29,125.21,15.386,13.338,16.611,4.7103,225.7,1063.0,-99999.0,37.104,40.939,44.472,1064.7,10
2010-10-31 11:42:00,8.1509,999.59,125.24,15.316,13.339,16.64,4.7535,225.58,1072.3,-99999.0,36.496,40.577,44.203,1065.8,10
2010-10-31 11:43:00,8.1559,1000.9,125.18,15.222,13.338,16.676,4.6731,228.52,1067.8,-99999.0,36.615,40.46,44.234,1065.8,10
2010-10-31 11:44:00,8.151199999999998,1002.2,125.23,15.168,13.335,16.7,4.6957,227.25,1067.0,-99999.0,36.043,40.244,44.469,1065.1,10
2010-10-31 11:45:00,8.1528,1001.9,125.2,15.11,13.337,16.734,4.7047,226.46,1065.4,-99999.0,35.896,40.501,44.467,1063.1,10
2010-10-31 11:46:00,8.137,998.51,125.17,14.941,13.335,16.772,4.6602,228.08,1062.9,-99999.0,36.549,40.622,44.866,1062.6,10
2010-10-31 11:47:00,8.106899999999998,994.33,125.14,14.65,13.334,16.797,4.6944,225.68,1059.4,-99999.0,36.877,41.226,45.106,1059.6,10
2010-10-31 11:48:00,8.0678,990.3,125.1,14.509,13.334,16.835,4.6604,226.71,1056.5,-99999.0,37.682,41.797,45.385,1058.2,10
2010-10-31 11:49:00,8.067,990.94,125.09,14.609,13.333,16.865,4.6312,227.68,1054.4,-99999.0,37.006,41.423,45.422,1059.0,10
2010-10-31 11:50:00,8.0613,988.3,125.14,14.567,13.334,16.894,4.614,229.1,1057.0,-99999.0,37.388,41.598,45.698,1060.2,10
2010-10-31 11:51:00,8.0501,988.55,125.14,14.502,13.332,16.924,4.7206,222.89,1052.1,-99999.0,38.818,42.865,46.515,1060.9,10
2010-10-31 11:52:00,8.0288,982.66,125.16,14.472,13.334,16.96,4.7551,220.07,1046.4,-99999.0,39.877,43.588,46.829,1061.9,10
2010-10-31 11:53:00,7.9935,982.27,125.08,14.651,13.332,16.989,4.7422,221.17,1048.8,-99999.0,40.993,44.364,47.232,1061.1,10
2010-10-31 11:54:00,7.9757,978.57,125.11,14.899,13.331,17.019,4.8024,216.45,1039.4,-99999.0,40.753,43.745,47.317,1061.6,10
2010-10-31 11:55:00,8.010199999999998,980.49,125.06,15.053,13.329,17.046,4.7196,221.14,1043.6,-99999.0,40.651,43.662,47.331,1060.9,10
2010-10-31 11:56:00,8.006399999999998,980.43,125.12,15.044,13.328,17.073,4.7122,221.68,1044.5,-99999.0,40.726,43.793,47.242,1060.7,10
2010-10-31 11:57:00,7.9408,978.38,125.16,15.084,13.327,17.103,4.7942,216.6,1038.4,-99999.0,40.976,44.199,47.881,1059.6,10
2010-10-31 11:58:00,7.9326,973.4,125.16,15.093,13.326,17.136,4.7823,216.92,1037.3,-99999.0,40.652,44.387,47.742,1058.5,10
2010-10-31 11:59:00,7.9222,973.58,125.16,15.104,13.324,17.158,4.6896,220.9,1035.8,-99999.0,40.809,44.171,47.813,1057.0,10
2010-10-31 12:00:00,7.8872,971.15,125.43,14.934,13.325,17.196,4.6333,223.5,1035.5,-99999.0,41.651,45.068,48.131,1055.7,10
2010-10-31 12:01:00,7.872499999999999,970.68,125.59,14.937,13.323,17.224,4.6763,220.55,1031.3,-99999.0,41.94,45.659,48.347,1056.2,10
2010-10-31 12:02:00,7.8859,964.54,124.99,15.08,13.322,17.252,4.7465,216.66,1028.2,-99999.0,42.716,46.078,48.559,1055.9,10
2010-10-31 12:03:00,7.8632,963.77,124.96,15.24,13.321,17.273,4.6784,218.64,1022.8,-99999.0,44.145,47.178,49.173,1055.5,10
2010-10-31 12:04:00,7.836999999999998,961.98,124.93,15.38,13.323,17.312,4.6645,220.15,1026.7,-99999.0,43.335,46.75,49.473,1054.7,10
2010-10-31 12:05:00,7.835099999999999,960.31,124.89,15.491,13.321,17.338,4.6757,218.58,1022.0,-99999.0,44.589,47.39,49.669,1054.1,10
2010-10-31 12:06:00,7.8143,959.59,124.87,15.606,13.318,17.361,4.6265,220.03,1017.9,-99999.0,44.31,47.377,49.606,1053.2,10
2010-10-31 12:07:00,7.840099999999999,959.71,124.81,15.503,13.319,17.394,4.674,218.37,1020.6,-99999.0,43.652,47.328,49.609,1053.7,10
2010-10-31 12:08:00,7.822,957.62,124.81,15.423,13.319,17.431,4.6671,218.31,1018.8,-99999.0,44.918,48.04,49.454,1053.7,10
2010-10-31 12:09:00,7.791699999999999,953.68,124.85,15.327,13.318,17.45,4.7306,213.79,1011.2,-99999.0,45.413,48.418,49.772,1054.2,10
2010-10-31 12:10:00,7.8002,955.13,124.89,15.104,13.318,17.477,4.6789,216.41,1012.5,-99999.0,45.06,47.168,48.679,1053.6,10
2010-10-31 12:11:00,7.8268,960.78,124.84,14.976,13.315,17.51,4.6748,217.89,1018.6,-99999.0,44.41,46.204,48.093,1052.3,10
2010-10-31 12:12:00,7.804,956.96,124.97,15.115,13.314,17.536,4.7544,213.43,1014.6,-99999.0,43.806,45.388,47.44,1050.8,10
2010-10-31 12:13:00,7.7938,956.0,124.91,15.145,13.311,17.568,4.7961,211.96,1016.6,-99999.0,44.108,45.399,47.938,1050.7,10
2010-10-31 12:14:00,7.8329,958.24,124.86,15.209,13.313,17.596,4.7715,215.23,1027.0,-99999.0,43.905,44.96,47.86,1051.3,10
2010-10-31 12:15:00,7.8413,963.93,124.78,15.085,13.312,17.623,4.672,218.91,1022.7,-99999.0,43.851,45.311,47.3,1049.8,10
2010-10-31 12:16:00,7.8486,961.55,124.84,14.857,13.312,17.651,4.615,220.93,1019.5,-99999.0,44.188,45.756,47.004,1049.1,10
2010-10-31 12:17:00,7.819899999999999,957.83,124.89,14.828,13.31,17.684,4.618,220.83,1019.7,-99999.0,45.083,46.13,47.78,1047.7,10
2010-10-31 12:18:00,7.7709,951.73,124.84,15.056,13.31,17.71,4.5305,224.25,1015.9,-99999.0,45.425,46.558,48.069,1045.4,10
2010-10-31 12:19:00,7.774899999999999,952.33,124.95,15.171,13.31,17.742,4.5983,219.26,1008.1,-99999.0,45.061,45.949,48.203,1045.4,10
2010-10-31 12:20:00,7.7979,956.3,124.83,15.096,13.31,17.773,4.6735,217.44,1016.1,-99999.0,44.517,45.736,47.046,1045.5,10
2010-10-31 12:21:00,7.800799999999998,957.1,124.86,15.03,13.309,17.802,4.6436,219.4,1018.8,-99999.0,44.248,45.129,46.893,1043.7,10
2010-10-31 12:22:00,7.8169,953.81,124.9,15.042,13.31,17.819,4.6762,216.49,1012.3,-99999.0,43.445,44.792,45.278,1042.0,10
2010-10-31 12:23:00,7.8243,956.95,124.87,14.759,13.307,17.853,4.587,221.26,1014.8,-99999.0,43.556,45.116,44.871,1040.7,10
2010-10-31 12:24:00,7.8193,956.35,124.87,14.701,13.306,17.874,4.6329,219.17,1015.3,-99999.0,43.616,44.495,44.993,1040.2,10
2010-10-31 12:25:00,7.8379,959.58,124.88,14.792,13.307,17.903,4.5859,223.13,1023.1,-99999.0,43.019,44.262,44.352,1041.0,10
2010-10-31 12:26:00,7.849599999999999,958.65,124.85,14.715,13.306,17.934,4.6242,221.38,1023.6,-99999.0,42.877,43.932,44.32,1040.8,10
2010-10-31 12:27:00,7.8436,963.21,124.85,14.561,13.306,17.96,4.6772,218.49,1021.8,-99999.0,42.398,43.966,44.122,1041.5,10
2010-10-31 12:28:00,7.843,962.55,124.76,14.471,13.305,17.987,4.658,219.29,1021.4,-99999.0,42.54,43.868,45.114,1040.8,10
2010-10-31 12:29:00,7.8102,957.12,124.68,14.462,13.306,18.005,4.6197,220.66,1019.3,-99999.0,42.472,44.07,45.21,1036.6,10
2010-10-31 12:30:00,7.801999999999999,957.04,124.79,14.707,13.305,18.033,4.5711,223.57,1021.9,-99999.0,42.461,43.811,45.537,1035.0,10
2010-10-31 12:31:00,7.7897,954.82,124.87,14.836,13.307,18.058,4.5716,221.31,1011.7,-99999.0,42.221,43.684,45.909,1032.5,10
2010-10-31 12:32:00,7.7812,954.3,124.88,14.954,13.306,18.08,4.5279,224.33,1015.7,-99999.0,41.363,43.621,46.152,1031.3,10
2010-10-31 12:33:00,7.7713,949.99,124.82,15.143,13.305,18.103,4.4907,226.57,1017.4,-99999.0,41.563,43.576,45.974,1029.8,10
2010-10-31 12:34:00,7.7869,956.3,124.85,15.334,13.307,18.128,4.536,223.38,1013.2,-99999.0,41.855,43.505,45.817,1029.9,10
2010-10-31 12:35:00,7.7874,950.44,124.87,15.293,13.305,18.159,4.5984,219.56,1009.5,-99999.0,41.854,43.836,46.076,1030.1,10
2010-10-31 12:36:00,7.7617,950.58,124.88,15.502,13.305,18.172,4.6066,218.71,1007.5,-99999.0,41.289,43.834,46.832,1030.2,10
2010-10-31 12:37:00,7.7305,946.55,124.91,15.538,13.304,18.188,4.5825,218.69,1002.1,-99999.0,42.341,44.871,47.337,1028.3,10
2010-10-31 12:38:00,7.7103,941.93,124.93,15.552,13.304,18.205,4.5568,220.74,1005.8,-99999.0,42.796,44.846,47.208,1026.1,10
2010-10-31 12:39:00,7.698299999999999,944.74,124.93,15.42,13.303,18.232,4.6005,219.73,1010.8,-99999.0,41.75,43.94,45.501,1025.1,10
2010-10-31 12:40:00,7.7245,947.51,124.85,15.249,13.304,18.246,4.5836,219.45,1005.6,-99999.0,42.098,43.861,45.777,1025.6,10
2010-10-31 12:41:00,7.7248,946.82,124.9,15.324,13.302,18.265,4.5795,219.96,1007.2,-99999.0,40.674,42.994,45.894,1024.5,10
2010-10-31 12:42:00,7.718499999999999,944.76,124.88,15.537,13.3,18.286,4.5817,218.26,999.91,-99999.0,41.257,43.017,45.951,1022.3,10
2010-10-31 12:43:00,7.719299999999999,945.01,124.86,15.448,13.301,18.311,4.5806,218.98,1003.0,-99999.0,40.811,42.784,46.011,1021.6,10
2010-10-31 12:44:00,7.7146,945.28,124.85,15.202,13.301,18.333,4.5961,219.53,1008.9,-99999.0,40.735,42.722,45.231,1020.4,10
2010-10-31 12:45:00,7.7119,941.59,124.86,15.044,13.304,18.339,4.4294,228.11,1010.3,-99999.0,40.879,42.38,44.941,1018.4,10
2010-10-31 12:46:00,7.7138,944.31,124.82,14.921,13.299,18.358,4.4567,226.46,1009.2,-99999.0,40.871,42.359,45.286,1017.4,10
2010-10-31 12:47:00,7.663999999999999,941.03,124.88,15.093,13.3,18.377,4.3873,228.13,1000.9,-99999.0,41.513,43.109,45.459,1015.5,10
2010-10-31 12:48:00,7.677399999999999,940.13,124.88,14.845,13.3,18.397,4.4679,222.85,995.62,-99999.0,41.595,43.333,45.158,1014.4,10
2010-10-31 12:49:00,7.662899999999999,939.05,124.75,14.682,13.301,18.42,4.469,223.26,997.7,-99999.0,42.387,43.703,45.329,1012.4,10
2010-10-31 12:50:00,7.6422,935.42,124.79,14.494,13.3,18.434,4.4674,223.97,1000.5,-99999.0,42.84,44.345,45.589,1012.2,10
2010-10-31 12:51:00,7.599,929.95,124.76,14.5,13.3,18.451,4.5116,219.44,989.97,-99999.0,43.889,45.152,46.415,1010.2,10
2010-10-31 12:52:00,7.558799999999998,925.5,124.8,14.655,13.299,18.459,4.4067,224.37,988.69,-99999.0,43.955,45.418,46.54,1008.5,10
2010-10-31 12:53:00,7.5486,923.91,124.8,14.792,13.3,18.482,4.4282,221.85,982.33,-99999.0,44.924,45.727,47.03,1006.8,10
2010-10-31 12:54:00,7.5416,922.98,124.77,14.868,13.3,18.496,4.4535,220.59,982.38,-99999.0,44.479,45.722,46.277,1006.3,10
2010-10-31 12:55:00,7.5667,929.21,124.77,14.877,13.299,18.514,4.4319,222.58,986.38,-99999.0,43.414,44.871,44.537,1007.9,10
2010-10-31 12:56:00,7.6195,933.74,124.8,14.788,13.3,18.519,4.4615,223.09,995.26,-99999.0,42.572,43.496,43.326,1010.7,10
2010-10-31 12:57:00,7.6501,937.26,124.83,14.978,13.299,18.537,4.5096,221.43,998.55,-99999.0,42.419,42.937,43.476,1012.8,10
2010-10-31 12:58:00,7.6775,940.95,124.83,15.028,13.298,18.551,4.4976,222.42,1000.3,-99999.0,42.412,42.84,43.586,1015.0,10
2010-10-31 12:59:00,7.6655,939.63,124.86,15.049,13.299,18.567,4.5402,220.49,1001.0,-99999.0,43.276,43.616,44.757,1015.7,10
2010-10-31 13:00:00,7.682699999999999,939.29,124.89,15.059,13.297,18.582,4.5192,220.47,996.25,-99999.0,42.719,43.295,44.308,1017.5,10
2010-10-31 13:01:00,7.6893,942.54,124.94,14.947,13.295,18.6,4.4867,224.4,1006.7,-99999.0,42.409,43.457,43.62,1018.0,10
2010-10-31 13:02:00,7.6651,938.94,124.88,14.976,13.297,18.613,4.5227,221.86,1003.3,-99999.0,43.097,43.748,44.662,1016.8,10
2010-10-31 13:03:00,7.615999999999999,935.27,124.82,15.085,13.296,18.62,4.5672,217.6,993.74,-99999.0,43.508,43.711,44.703,1014.3,10
2010-10-31 13:04:00,7.604599999999999,930.98,124.83,15.244,13.297,18.635,4.4791,221.67,992.75,-99999.0,43.057,43.504,45.214,1011.1,10
2010-10-31 13:05:00,7.585899999999999,927.26,124.84,15.34,13.298,18.649,4.3979,224.85,988.8,-99999.0,42.933,43.984,45.881,1007.0,10
2010-10-31 13:06:00,7.5399,921.6400000000002,124.83,15.328,13.296,18.665,4.365,225.31,983.43,-99999.0,43.333,44.063,45.603,1002.8,10
2010-10-31 13:07:00,7.5123,920.19,124.91,15.193,13.296,18.681,4.432,220.42,976.77,-99999.0,43.29,43.866,45.827,998.84,10
2010-10-31 13:08:00,7.4961,917.71,124.87,15.056,13.295,18.694,4.4415,218.74,971.54,-99999.0,42.814,43.737,45.439,996.21,10
2010-10-31 13:09:00,7.493,920.09,124.79,15.063,13.295,18.705,4.4314,219.36,971.98,-99999.0,42.837,43.311,45.583,993.83,10
2010-10-31 13:10:00,7.477699999999999,914.66,124.74,15.092,13.296,18.727,4.4661,217.62,971.91,-99999.0,42.897,43.443,45.268,991.3,10
2010-10-31 13:11:00,7.4843,914.76,124.77,15.304,13.297,18.727,4.3664,222.52,971.56,-99999.0,42.248,42.583,44.963,989.17,10
2010-10-31 13:12:00,7.4814,917.23,124.81,15.539,13.293,18.744,4.3333,225.69,977.85,-99999.0,41.324,42.197,44.968,987.65,10
2010-10-31 13:13:00,7.4759,919.24,124.83,15.802,13.294,18.751,4.315,225.74,974.03,-99999.0,39.816,41.544,44.728,986.57,10
2010-10-31 13:14:00,7.501699999999999,919.6,124.87,15.688,13.294,18.773,4.3648,223.85,977.02,-99999.0,40.216,41.259,44.345,985.45,10
2010-10-31 13:15:00,7.4919,915.7,124.77,15.642,13.296,18.79,4.387,222.78,977.27,-99999.0,39.455,41.207,44.571,983.15,10
2010-10-31 13:16:00,7.4779,915.29,124.76,15.762,13.293,18.799,4.2752,229.18,979.71,-99999.0,38.465,40.828,44.639,981.42,10
2010-10-31 13:17:00,7.472299999999999,914.79,124.74,15.812,13.295,18.816,4.2532,229.55,976.29,-99999.0,38.244,40.591,44.446,978.38,10
2010-10-31 13:18:00,7.452899999999999,911.57,124.7,15.795,13.294,18.822,4.2477,227.95,968.25,-99999.0,38.796,40.895,44.313,974.63,10
2010-10-31 13:19:00,7.4097,906.52,124.69,15.676,13.294,18.833,4.2609,225.38,960.28,-99999.0,39.319,41.073,44.508,969.94,10
2010-10-31 13:20:00,7.3667,902.1,124.67,15.606,13.295,18.846,4.2335,226.19,957.46,-99999.0,38.781,40.753,44.784,964.82,10
2010-10-31 13:21:00,7.3251,897.5399999999998,124.63,15.463,13.294,18.868,4.2001,227.07,953.67,-99999.0,39.45,41.546,44.937,960.43,10
2010-10-31 13:22:00,7.2674,890.14,124.64,15.405,13.293,18.874,4.1378,229.41,949.21,-99999.0,39.436,41.245,44.177,955.18,10
2010-10-31 13:23:00,7.2783,889.02,124.63,15.22,13.293,18.891,4.135,229.19,947.69,-99999.0,38.928,41.018,42.554,951.42,10
2010-10-31 13:24:00,7.265399999999999,887.24,124.61,14.903,13.292,18.89,4.1495,227.64,944.55,-99999.0,39.874,41.213,43.589,949.59,10
2010-10-31 13:25:00,7.210499999999999,884.47,124.58,15.032,13.292,18.904,4.1623,225.33,937.8900000000002,-99999.0,40.666,42.587,44.755,945.73,10
2010-10-31 13:26:00,7.1745,877.2999999999998,124.65,15.196,13.293,18.915,4.0902,227.18,929.18,-99999.0,40.001,42.366,44.88,943.56,10
2010-10-31 13:27:00,7.1614,875.9199999999998,124.63,15.287,13.291,18.933,4.1414,226.01,935.93,-99999.0,39.836,42.774,45.171,941.12,10
2010-10-31 13:28:00,7.116,870.1699999999998,124.65,15.384,13.293,18.939,4.2018,219.11,920.59,-99999.0,41.48,43.892,45.534,938.81,10
2010-10-31 13:29:00,7.0962,867.44,124.56,15.409,13.292,18.948,4.1688,220.29,918.28,-99999.0,41.889,43.845,45.798,936.22,10
2010-10-31 13:30:00,7.0886,865.6599999999999,124.55,15.321,13.292,18.964,4.1565,220.89,918.1,-99999.0,41.563,43.255,45.51,934.58,10
2010-10-31 13:31:00,7.0571,861.64,124.52,15.307,13.292,18.983,4.1475,220.02,912.5,-99999.0,42.074,43.963,45.632,931.21,10
2010-10-31 13:32:00,7.0635,862.51,124.57,15.355,13.291,18.986,4.125,222.52,917.76,-99999.0,40.801,42.63,44.057,930.29,10
2010-10-31 13:33:00,7.0717,864.82,124.54,15.416,13.291,18.986,4.0695,225.84,919.01,-99999.0,40.386,42.249,43.385,929.1,10
2010-10-31 13:34:00,7.0753,864.87,124.53,15.547,13.292,18.998,4.0848,224.57,917.21,-99999.0,40.619,41.728,43.702,928.95,10
2010-10-31 13:35:00,7.0755,866.36,124.57,15.572,13.291,19.009,4.1451,221.27,917.16,-99999.0,39.967,41.776,43.239,928.34,10
2010-10-31 13:36:00,7.0645,863.4099999999999,124.55,15.553,13.292,19.009,4.1219,221.68,913.68,-99999.0,40.464,41.927,43.95,926.9,10
2010-10-31 13:37:00,7.067,864.69,124.57,15.639,13.291,19.026,4.1107,223.92,920.26,-99999.0,39.719,40.802,42.894,926.42,10
2010-10-31 13:38:00,7.0852,865.76,124.59,15.782,13.291,19.032,4.0256,227.72,916.68,-99999.0,38.792,40.256,42.119,926.33,10
2010-10-31 13:39:00,7.0871,866.97,124.62,15.59,13.293,19.049,3.9895,231.18,922.23,-99999.0,38.783,39.856,42.314,926.19,10
2010-10-31 13:40:00,7.1016,866.32,124.63,15.283,13.291,19.055,4.0546,227.58,922.67,-99999.0,38.846,39.859,41.256,925.55,10
2010-10-31 13:41:00,7.0961,868.1799999999998,124.57,15.104,13.29,19.055,4.1199,223.31,919.93,-99999.0,39.004,40.196,41.816,925.02,10
2010-10-31 13:42:00,7.0668,864.86,124.54,15.155,13.292,19.078,4.1847,219.14,916.99,-99999.0,39.23,39.809,42.151,925.02,10
2010-10-31 13:43:00,7.0967,868.4199999999998,124.57,15.021,13.292,19.079,4.0857,225.38,920.79,-99999.0,39.145,39.75,42.086,925.0,10
2010-10-31 13:44:00,7.0916,867.51,124.56,14.955,13.293,19.08,4.044,228.73,924.94,-99999.0,39.664,40.44,42.643,924.92,10
2010-10-31 13:45:00,7.0864,866.0599999999998,124.57,14.985,13.292,19.08,4.0637,227.97,926.35,-99999.0,39.584,39.98,42.718,925.28,10
