system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,max_ac_power_system,global_max_ac_power_system,ac_power_norm,predicted_ac_power_norm,predicted_ac_power,residual_ac_power_norm,residual_ac_power,experiment,target
1430,2010-08-23 14:00:00,118.30333275,382.6153995,25.2682995,-0.4999999999999997,-0.8660254037844388,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.35544672306841835,0.40998157161380894,136.45416637772865,-0.05453484854539059,-18.15083362772866,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 15:00:00,35.818333,116.3292165,19.08379975,-0.7071067811865471,-0.7071067811865479,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.1076175015079902,0.14018718026772692,46.658499173460754,-0.03256967875973672,-10.840166173460752,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 16:00:00,70.4949995,237.02616625,19.81579975,-0.8660254037844385,-0.5000000000000004,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.21180482394300756,0.2509618053337663,83.52761760649697,-0.03915698139075871,-13.032618106496969,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 17:00:00,83.30166650000001,261.52678275,19.7909995,-0.9659258262890684,-0.2588190451025206,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.25028292690734233,0.2607929748685729,86.79972576030887,-0.010510047961230562,-3.498059260308864,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 18:00:00,53.48666625,159.500033,19.596983,-1.0,-1.8369701987210287e-16,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.16070265988695628,0.1433549219916913,47.71281865065589,0.017347737895264975,5.7738475993441085,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 06:00:00,0.0,3.99791625,9.75896625,1.0,6.123233995736766e-17,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.0,0.00281449302856324,0.9367477139930799,-0.00281449302856324,-0.9367477139930799,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 07:00:00,0.0,16.83301625,9.8404495,0.9659258262890684,-0.2588190451025206,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.0,0.021694130324227262,7.2204573903890275,-0.021694130324227262,-7.2204573903890275,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 08:00:00,6.4616665,40.0619995,10.04724975,0.8660254037844387,-0.4999999999999998,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.01941431513040765,0.05066466639808931,16.862720904609898,-0.03125035126768166,-10.401054404609898,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 09:00:00,37.14499975,117.215533,11.0407995,0.7071067811865476,-0.7071067811865475,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.11160352064988395,0.13257423437340618,44.12468239335722,-0.02097071372352223,-6.979682643357222,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 10:00:00,180.84666650000003,605.22081625,14.85968275,0.4999999999999999,-0.8660254037844387,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.543360474223598,0.5774280258308933,192.1853696929392,-0.03406755160729524,-11.338703192939164,regresion_conjunta_normalizada,ac_power_norm
